time,lon,lat,ssrd (J/m²)
2024-03-10,119.0,26.0,13502865
2024-03-10,119.25,26.0,13918609
2024-03-10,119.5,26.0,14310801
2024-03-10,119.75,26.0,14636433
2024-03-10,120.0,26.0,14985617
2024-03-10,120.25,26.0,15020945
2024-03-10,120.5,26.0,14981009
2024-03-10,120.75,26.0,14961553
2024-03-10,121.0,26.0,15015825
2024-03-10,121.25,26.0,15135633
2024-03-10,121.5,26.0,15265681
2024-03-10,121.75,26.0,15380881
2024-03-10,122.0,26.0,15465361
2024-03-10,122.25,26.0,15450001
2024-03-10,122.5,26.0,15318417
2024-03-10,122.75,26.0,15093137
2024-03-10,123.0,26.0,14850449
2024-03-10,119.0,25.75,13831569
2024-03-10,119.25,25.75,14266769
2024-03-10,119.5,25.75,14528913
2024-03-10,119.75,25.75,14669201
2024-03-10,120.0,25.75,14850449
2024-03-10,120.25,25.75,14964113
2024-03-10,120.5,25.75,15007633
2024-03-10,120.75,25.75,15067025
2024-03-10,121.0,25.75,15126417
2024-03-10,121.25,25.75,15183249
2024-03-10,121.5,25.75,15244689
2024-03-10,121.75,25.75,15316369
2024-03-10,122.0,25.75,15351185
2024-03-10,122.25,25.75,15311249
2024-03-10,122.5,25.75,15157649
2024-03-10,122.75,25.75,14927249
2024-03-10,123.0,25.75,14690193
2024-03-10,119.0,25.5,14234513
2024-03-10,119.25,25.5,14483857
2024-03-10,119.5,25.5,14667153
2024-03-10,119.75,25.5,14780817
2024-03-10,120.0,25.5,14878609
2024-03-10,120.25,25.5,15061393
2024-03-10,120.5,25.5,15213457
2024-03-10,120.75,25.5,15238545
2024-03-10,121.0,25.5,15093137
2024-03-10,121.25,25.5,14992273
2024-03-10,121.5,25.5,14812561
2024-03-10,121.75,25.5,14885777
2024-03-10,122.0,25.5,14969233
2024-03-10,122.25,25.5,15017873
2024-03-10,122.5,25.5,14907281
2024-03-10,122.75,25.5,14770577
2024-03-10,123.0,25.5,14597009
2024-03-10,119.0,25.25,14527377
2024-03-10,119.25,25.25,14796689
2024-03-10,119.5,25.25,14961553
2024-03-10,119.75,25.25,15050641
2024-03-10,120.0,25.25,15075217
2024-03-10,120.25,25.25,15334801
2024-03-10,120.5,25.25,15488401
2024-03-10,120.75,25.25,15344017
2024-03-10,121.0,25.25,15150993
2024-03-10,121.25,25.25,14514577
2024-03-10,121.5,25.25,14188945
2024-03-10,121.75,25.25,14228369
2024-03-10,122.0,25.25,14501265
2024-03-10,122.25,25.25,14585233
2024-03-10,122.5,25.25,14704017
2024-03-10,122.75,25.25,14622609
2024-03-10,123.0,25.25,14577553
2024-03-10,119.0,25.0,15038865
2024-03-10,119.25,25.0,15200145
2024-03-10,119.5,25.0,15361937
2024-03-10,119.75,25.0,15405457
2024-03-10,120.0,25.0,15418257
2024-03-10,120.25,25.0,15673233
2024-03-10,120.5,25.0,15778705
2024-03-10,120.75,25.0,15621009
2024-03-10,121.0,25.0,14908817
2024-03-10,121.25,25.0,14219665
2024-03-10,121.5,25.0,13469073
2024-03-10,121.75,25.0,13633937
2024-03-10,122.0,25.0,13962129
2024-03-10,122.25,25.0,14398353
2024-03-10,122.5,25.0,14525841
2024-03-10,122.75,25.0,14595473
2024-03-10,123.0,25.0,14613393
2024-03-10,119.0,24.75,15525265
2024-03-10,119.25,24.75,15686545
2024-03-10,119.5,24.75,15844241
2024-03-10,119.75,24.75,15895441
2024-03-10,120.0,24.75,15915921
2024-03-10,120.25,24.75,16053649
2024-03-10,120.5,24.75,16116113
2024-03-10,120.75,24.75,15622545
2024-03-10,121.0,24.75,14908817
2024-03-10,121.25,24.75,13782417
2024-03-10,121.5,24.75,12854161
2024-03-10,121.75,24.75,13212561
2024-03-10,122.0,24.75,13954449
2024-03-10,122.25,24.75,14391185
2024-03-10,122.5,24.75,14623121
2024-03-10,122.75,24.75,14686609
2024-03-10,123.0,24.75,14684049
2024-03-10,119.0,24.5,15981969
2024-03-10,119.25,24.5,16173457
2024-03-10,119.5,24.5,16331665
2024-03-10,119.75,24.5,16484241
2024-03-10,120.0,24.5,16521617
2024-03-10,120.25,24.5,16532369
2024-03-10,120.5,24.5,16289169
2024-03-10,120.75,24.5,15786385
2024-03-10,121.0,24.5,14621073
2024-03-10,121.25,24.5,13361553
2024-03-10,121.5,24.5,12469137
2024-03-10,121.75,24.5,13148561
2024-03-10,122.0,24.5,13992337
2024-03-10,122.25,24.5,14777745
2024-03-10,122.5,24.5,15016337
2024-03-10,122.75,24.5,14888337
2024-03-10,123.0,24.5,14809489
2024-03-10,119.0,24.25,16408465
2024-03-10,119.25,24.25,16604561
2024-03-10,119.5,24.25,16839568
2024-03-10,119.75,24.25,17030544
2024-03-10,120.0,24.25,17122192
2024-03-10,120.25,24.25,16952720
2024-03-10,120.5,24.25,16655249
2024-03-10,120.75,24.25,15857553
2024-03-10,121.0,24.25,14617489
2024-03-10,121.25,24.25,13113233
2024-03-10,121.5,24.25,12253073
2024-03-10,121.75,24.25,13060497
2024-03-10,122.0,24.25,14252945
2024-03-10,122.25,24.25,15056273
2024-03-10,122.5,24.25,15378833
2024-03-10,122.75,24.25,15200657
2024-03-10,123.0,24.25,15079313
2024-03-10,119.0,24.0,16774033
2024-03-10,119.25,24.0,16964496
2024-03-10,119.5,24.0,17217424
2024-03-10,119.75,24.0,17493904
2024-03-10,120.0,24.0,17637264
2024-03-10,120.25,24.0,17438608
2024-03-10,120.5,24.0,17193872
2024-03-10,120.75,24.0,16317329
2024-03-10,121.0,24.0,14812049
2024-03-10,121.25,24.0,13194641
2024-03-10,121.5,24.0,12123537
2024-03-10,121.75,24.0,12886929
2024-03-10,122.0,24.0,14137233
2024-03-10,122.25,24.0,15107985
2024-03-10,122.5,24.0,15523729
2024-03-10,122.75,24.0,15615377
2024-03-10,123.0,24.0,15597457
2024-03-10,119.0,23.75,17051024
2024-03-10,119.25,23.75,17239440
2024-03-10,119.5,23.75,17511312
2024-03-10,119.75,23.75,17816976
2024-03-10,120.0,23.75,18008976
2024-03-10,120.25,23.75,18051984
2024-03-10,120.5,23.75,17745296
2024-03-10,120.75,23.75,16746385
2024-03-10,121.0,23.75,15131537
2024-03-10,121.25,23.75,13340561
2024-03-10,121.5,23.75,12062097
2024-03-10,121.75,23.75,12713873
2024-03-10,122.0,23.75,13887377
2024-03-10,122.25,23.75,14941585
2024-03-10,122.5,23.75,15629713
2024-03-10,122.75,23.75,16003473
2024-03-10,123.0,23.75,16251281
2024-03-10,119.0,23.5,17276304
2024-03-10,119.25,23.5,17459088
2024-03-10,119.5,23.5,17709456
2024-03-10,119.75,23.5,17984400
2024-03-10,120.0,23.5,18130320
2024-03-10,120.25,23.5,18251664
2024-03-10,120.5,23.5,17844624
2024-03-10,120.75,23.5,16765329
2024-03-10,121.0,23.5,15202705
2024-03-10,121.25,23.5,13610897
2024-03-10,121.5,23.5,12361105
2024-03-10,121.75,23.5,12988817
2024-03-10,122.0,23.5,13972369
2024-03-10,122.25,23.5,14986129
2024-03-10,122.5,23.5,15798161
2024-03-10,122.75,23.5,16335761
2024-03-10,123.0,23.5,16759697
2024-03-10,119.0,23.25,17498512
2024-03-10,119.25,23.25,17663888
2024-03-10,119.5,23.25,17877392
2024-03-10,119.75,23.25,17943440
2024-03-10,120.0,23.25,17900944
2024-03-10,120.25,23.25,17829264
2024-03-10,120.5,23.25,16940944
2024-03-10,120.75,23.25,15811985
2024-03-10,121.0,23.25,14738833
2024-03-10,121.25,23.25,13703569
2024-03-10,121.5,23.25,13392785
2024-03-10,121.75,23.25,14153617
2024-03-10,122.0,23.25,14927249
2024-03-10,122.25,23.25,15510929
2024-03-10,122.5,23.25,16165777
2024-03-10,122.75,23.25,16546705
2024-03-10,123.0,23.25,16858512
2024-03-10,119.0,23.0,17667472
2024-03-10,119.25,23.0,17824144
2024-03-10,119.5,23.0,17881488
2024-03-10,119.75,23.0,17884048
2024-03-10,120.0,23.0,17605520
2024-03-10,120.25,23.0,17205136
2024-03-10,120.5,23.0,16218001
2024-03-10,120.75,23.0,14940049
2024-03-10,121.0,23.0,13890449
2024-03-10,121.25,23.0,14224785
2024-03-10,121.5,23.0,14650769
2024-03-10,121.75,23.0,15489425
2024-03-10,122.0,23.0,15880593
2024-03-10,122.25,23.0,16380817
2024-03-10,122.5,23.0,16474001
2024-03-10,122.75,23.0,16738705
2024-03-10,123.0,23.0,16854416
2024-03-10,119.0,22.75,17638800
2024-03-10,119.25,22.75,17789328
2024-03-10,119.5,22.75,17851280
2024-03-10,119.75,22.75,17790352
2024-03-10,120.0,22.75,17563024
2024-03-10,120.25,22.75,17176976
2024-03-10,120.5,22.75,16265105
2024-03-10,120.75,22.75,15158161
2024-03-10,121.0,22.75,14496145
2024-03-10,121.25,22.75,14840721
2024-03-10,121.5,22.75,15717265
2024-03-10,121.75,22.75,16439185
2024-03-10,122.0,22.75,16710545
2024-03-10,122.25,22.75,16811920
2024-03-10,122.5,22.75,16869776
2024-03-10,122.75,22.75,16941968
2024-03-10,123.0,22.75,16999312
2024-03-10,119.0,22.5,17474960
2024-03-10,119.25,22.5,17629072
2024-03-10,119.5,22.5,17717648
2024-03-10,119.75,22.5,17877904
2024-03-10,120.0,22.5,17827216
2024-03-10,120.25,22.5,17599888
2024-03-10,120.5,22.5,17097104
2024-03-10,120.75,22.5,16136081
2024-03-10,121.0,22.5,15805329
2024-03-10,121.25,22.5,16090513
2024-03-10,121.5,22.5,16481681
2024-03-10,121.75,22.5,16844176
2024-03-10,122.0,22.5,17031056
2024-03-10,122.25,22.5,17166224
2024-03-10,122.5,22.5,17189264
2024-03-10,122.75,22.5,17289616
2024-03-10,123.0,22.5,17337232
2024-03-10,119.0,22.25,17271184
2024-03-10,119.25,22.25,17426832
2024-03-10,119.5,22.25,17690512
2024-03-10,119.75,22.25,17917840
2024-03-10,120.0,22.25,18242960
2024-03-10,120.25,22.25,18401168
2024-03-10,120.5,22.25,18058128
2024-03-10,120.75,22.25,17973648
2024-03-10,121.0,22.25,17665424
2024-03-10,121.25,22.25,17182096
2024-03-10,121.5,22.25,17136016
2024-03-10,121.75,22.25,17065360
2024-03-10,122.0,22.25,17154960
2024-03-10,122.25,22.25,17319824
2024-03-10,122.5,22.25,17547152
2024-03-10,122.75,22.25,17661328
2024-03-10,123.0,22.25,17785744
2024-03-10,119.0,22.0,17260432
2024-03-10,119.25,22.0,17374608
2024-03-10,119.5,22.0,17641872
2024-03-10,119.75,22.0,18082192
2024-03-10,120.0,22.0,18607504
2024-03-10,120.25,22.0,19014544
2024-03-10,120.5,22.0,19190160
2024-03-10,120.75,22.0,19158928
2024-03-10,121.0,22.0,18898320
2024-03-10,121.25,22.0,18317200
2024-03-10,121.5,22.0,17710992
2024-03-10,121.75,22.0,17353616
2024-03-10,122.0,22.0,17453968
2024-03-10,122.25,22.0,17673104
2024-03-10,122.5,22.0,17922448
2024-03-10,122.75,22.0,18081168
2024-03-10,123.0,22.0,18235792
2024-03-10,119.0,21.75,17496976
2024-03-10,119.25,21.75,17586064
2024-03-10,119.5,21.75,17809296
2024-03-10,119.75,21.75,18253200
2024-03-10,120.0,21.75,18805136
2024-03-10,120.25,21.75,19233168
2024-03-10,120.5,21.75,19418000
2024-03-10,120.75,21.75,19410320
2024-03-10,121.0,21.75,19189136
2024-03-10,121.25,21.75,18812304
2024-03-10,121.5,21.75,18309008
2024-03-10,121.75,21.75,18017680
2024-03-10,122.0,21.75,18089360
2024-03-10,122.25,21.75,18261392
2024-03-10,122.5,21.75,18405776
2024-03-10,122.75,21.75,18535824
2024-03-10,123.0,21.75,18617744
2024-03-10,119.0,21.5,17893776
2024-03-10,119.25,21.5,17934736
2024-03-10,119.5,21.5,18115472
2024-03-10,119.75,21.5,18485136
2024-03-10,120.0,21.5,18965392
2024-03-10,120.25,21.5,19324816
2024-03-10,120.5,21.5,19416976
2024-03-10,120.75,21.5,19368848
2024-03-10,121.0,21.5,19232144
2024-03-10,121.25,21.5,19042192
2024-03-10,121.5,21.5,18847632
2024-03-10,121.75,21.5,18738576
2024-03-10,122.0,21.5,18764176
2024-03-10,122.25,21.5,18834320
2024-03-10,122.5,21.5,18906512
2024-03-10,122.75,21.5,18964368
2024-03-10,123.0,21.5,18996624
2024-03-10,119.0,21.25,18449808
2024-03-10,119.25,21.25,18502032
2024-03-10,119.5,21.25,18651536
2024-03-10,119.75,21.25,18877328
2024-03-10,120.0,21.25,19180432
2024-03-10,120.25,21.25,19393936
2024-03-10,120.5,21.25,19418512
2024-03-10,120.75,21.25,19365264
2024-03-10,121.0,21.25,19299728
2024-03-10,121.25,21.25,19220880
2024-03-10,121.5,21.25,19210640
2024-03-10,121.75,21.25,19217296
2024-03-10,122.0,21.25,19228560
2024-03-10,122.25,21.25,19262352
2024-03-10,122.5,21.25,19308432
2024-03-10,122.75,21.25,19335056
2024-03-10,123.0,21.25,19345296
2024-03-10,119.0,21.0,19106704
2024-03-10,119.25,21.0,19179920
2024-03-10,119.5,21.0,19270544
2024-03-10,119.75,21.0,19414416
2024-03-10,120.0,21.0,19455376
2024-03-10,120.25,21.0,19462032
2024-03-10,120.5,21.0,19478928
2024-03-10,120.75,21.0,19445648
2024-03-10,121.0,21.0,19403152
2024-03-10,121.25,21.0,19422096
2024-03-10,121.5,21.0,19447696
2024-03-10,121.75,21.0,19491728
2024-03-10,122.0,21.0,19535248
2024-03-10,122.25,21.0,19575184
2024-03-10,122.5,21.0,19621264
2024-03-10,122.75,21.0,19651472
2024-03-10,123.0,21.0,19662224
2024-04-10,119.0,26.0,11550720
2024-04-10,119.25,26.0,11862528
2024-04-10,119.5,26.0,12670464
2024-04-10,119.75,26.0,13816832
2024-04-10,120.0,26.0,15062016
2024-04-10,120.25,26.0,15375872
2024-04-10,120.5,26.0,15492608
2024-04-10,120.75,26.0,15593472
2024-04-10,121.0,26.0,15769600
2024-04-10,121.25,26.0,16032256
2024-04-10,121.5,26.0,16316928
2024-04-10,121.75,26.0,16662016
2024-04-10,122.0,26.0,16993280
2024-04-10,122.25,26.0,17244160
2024-04-10,122.5,26.0,17381376
2024-04-10,122.75,26.0,17398272
2024-04-10,123.0,26.0,17335296
2024-04-10,119.0,25.75,11786752
2024-04-10,119.25,25.75,12239360
2024-04-10,119.5,25.75,13074432
2024-04-10,119.75,25.75,14110208
2024-04-10,120.0,25.75,15254016
2024-04-10,120.25,25.75,15598080
2024-04-10,120.5,25.75,15749632
2024-04-10,120.75,25.75,15876096
2024-04-10,121.0,25.75,16050688
2024-04-10,121.25,25.75,16285696
2024-04-10,121.5,25.75,16548864
2024-04-10,121.75,25.75,16919040
2024-04-10,122.0,25.75,17270784
2024-04-10,122.25,25.75,17504768
2024-04-10,122.5,25.75,17572864
2024-04-10,122.75,25.75,17526272
2024-04-10,123.0,25.75,17409536
2024-04-10,119.0,25.5,12511744
2024-04-10,119.25,25.5,13085696
2024-04-10,119.5,25.5,13862912
2024-04-10,119.75,25.5,14754816
2024-04-10,120.0,25.5,15660544
2024-04-10,120.25,25.5,16086016
2024-04-10,120.5,25.5,16366592
2024-04-10,120.75,25.5,16458752
2024-04-10,121.0,25.5,16381952
2024-04-10,121.25,25.5,16415744
2024-04-10,121.5,25.5,16373760
2024-04-10,121.75,25.5,16799232
2024-04-10,122.0,25.5,17222656
2024-04-10,122.25,25.5,17558528
2024-04-10,122.5,25.5,17657344
2024-04-10,122.75,25.5,17617920
2024-04-10,123.0,25.5,17515520
2024-04-10,119.0,25.25,13720064
2024-04-10,119.25,25.25,14344192
2024-04-10,119.5,25.25,15055872
2024-04-10,119.75,25.25,15789568
2024-04-10,120.0,25.25,16261120
2024-04-10,120.25,25.25,16806400
2024-04-10,120.5,25.25,17133568
2024-04-10,120.75,25.25,17122816
2024-04-10,121.0,25.25,17001984
2024-04-10,121.25,25.25,16361472
2024-04-10,121.5,25.25,16123904
2024-04-10,121.75,25.25,16464384
2024-04-10,122.0,25.25,17048576
2024-04-10,122.25,25.25,17413632
2024-04-10,122.5,25.25,17681408
2024-04-10,122.75,25.25,17683456
2024-04-10,123.0,25.25,17645568
2024-04-10,119.0,25.0,14852096
2024-04-10,119.25,25.0,15790080
2024-04-10,119.5,25.0,16500736
2024-04-10,119.75,25.0,16721408
2024-04-10,120.0,25.0,16962560
2024-04-10,120.25,25.0,17530368
2024-04-10,120.5,25.0,17946624
2024-04-10,120.75,25.0,17927680
2024-04-10,121.0,25.0,17377792
2024-04-10,121.25,25.0,16719360
2024-04-10,121.5,25.0,16003072
2024-04-10,121.75,25.0,16285696
2024-04-10,122.0,25.0,16851456
2024-04-10,122.25,25.0,17351680
2024-04-10,122.5,25.0,17623040
2024-04-10,122.75,25.0,17754624
2024-04-10,123.0,25.0,17768448
2024-04-10,119.0,24.75,15952896
2024-04-10,119.25,24.75,16893440
2024-04-10,119.5,24.75,17406464
2024-04-10,119.75,24.75,17591808
2024-04-10,120.0,24.75,17695232
2024-04-10,120.25,24.75,18140160
2024-04-10,120.5,24.75,18533376
2024-04-10,120.75,24.75,18505216
2024-04-10,121.0,24.75,17954816
2024-04-10,121.25,24.75,17235968
2024-04-10,121.5,24.75,16429568
2024-04-10,121.75,24.75,16638464
2024-04-10,122.0,24.75,16918528
2024-04-10,122.25,24.75,17419776
2024-04-10,122.5,24.75,17620480
2024-04-10,122.75,24.75,17757184
2024-04-10,123.0,24.75,17833984
2024-04-10,119.0,24.5,16895488
2024-04-10,119.25,24.5,17436672
2024-04-10,119.5,24.5,17937920
2024-04-10,119.75,24.5,18267648
2024-04-10,120.0,24.5,18425856
2024-04-10,120.25,24.5,18710528
2024-04-10,120.5,24.5,18816512
2024-04-10,120.75,24.5,18814464
2024-04-10,121.0,24.5,18531328
2024-04-10,121.25,24.5,17812480
2024-04-10,121.5,24.5,17349120
2024-04-10,121.75,24.5,17261568
2024-04-10,122.0,24.5,17439744
2024-04-10,122.25,24.5,17499648
2024-04-10,122.5,24.5,17682432
2024-04-10,122.75,24.5,17785856
2024-04-10,123.0,24.5,17890304
2024-04-10,119.0,24.25,17513984
2024-04-10,119.25,24.25,18010112
2024-04-10,119.5,24.25,18452992
2024-04-10,119.75,24.25,18842112
2024-04-10,120.0,24.25,19142144
2024-04-10,120.25,24.25,19212800
2024-04-10,120.5,24.25,19290624
2024-04-10,120.75,24.25,19146752
2024-04-10,121.0,24.25,18851840
2024-04-10,121.25,24.25,18285056
2024-04-10,121.5,24.25,17998336
2024-04-10,121.75,24.25,17709568
2024-04-10,122.0,24.25,17696256
2024-04-10,122.25,24.25,17710080
2024-04-10,122.5,24.25,17849344
2024-04-10,122.75,24.25,17937920
2024-04-10,123.0,24.25,18121216
2024-04-10,119.0,24.0,18243072
2024-04-10,119.25,24.0,18587136
2024-04-10,119.5,24.0,19008512
2024-04-10,119.75,24.0,19469312
2024-04-10,120.0,24.0,19835904
2024-04-10,120.25,24.0,19906048
2024-04-10,120.5,24.0,20086272
2024-04-10,120.75,24.0,19823616
2024-04-10,121.0,24.0,19042304
2024-04-10,121.25,24.0,18310144
2024-04-10,121.5,24.0,17696768
2024-04-10,121.75,24.0,17490944
2024-04-10,122.0,24.0,17575936
2024-04-10,122.25,24.0,17886720
2024-04-10,122.5,24.0,18118656
2024-04-10,122.75,24.0,18418688
2024-04-10,123.0,24.0,18696192
2024-04-10,119.0,23.75,18892288
2024-04-10,119.25,23.75,19214848
2024-04-10,119.5,23.75,19614720
2024-04-10,119.75,23.75,20063232
2024-04-10,120.0,23.75,20440576
2024-04-10,120.25,23.75,20892672
2024-04-10,120.5,23.75,20978688
2024-04-10,120.75,23.75,20385792
2024-04-10,121.0,23.75,19196416
2024-04-10,121.25,23.75,17815552
2024-04-10,121.5,23.75,16749056
2024-04-10,121.75,23.75,16838656
2024-04-10,122.0,23.75,17371136
2024-04-10,122.25,23.75,18017792
2024-04-10,122.5,23.75,18600448
2024-04-10,122.75,23.75,19098624
2024-04-10,123.0,23.75,19527168
2024-04-10,119.0,23.5,19469824
2024-04-10,119.25,23.5,19785216
2024-04-10,119.5,23.5,20133888
2024-04-10,119.75,23.5,20514816
2024-04-10,120.0,23.5,20803584
2024-04-10,120.25,23.5,21425664
2024-04-10,120.5,23.5,21438976
2024-04-10,120.75,23.5,20687872
2024-04-10,121.0,23.5,19359744
2024-04-10,121.25,23.5,17693696
2024-04-10,121.5,23.5,16308736
2024-04-10,121.75,23.5,16732672
2024-04-10,122.0,23.5,17607680
2024-04-10,122.25,23.5,18452480
2024-04-10,122.5,23.5,19264512
2024-04-10,122.75,23.5,19879424
2024-04-10,123.0,23.5,20395008
2024-04-10,119.0,23.25,19988992
2024-04-10,119.25,23.25,20269056
2024-04-10,119.5,23.25,20571648
2024-04-10,119.75,23.25,20691968
2024-04-10,120.0,23.25,20765696
2024-04-10,120.25,23.25,21199872
2024-04-10,120.5,23.25,21060096
2024-04-10,120.75,23.25,20416000
2024-04-10,121.0,23.25,19617792
2024-04-10,121.25,23.25,18420736
2024-04-10,121.5,23.25,17559040
2024-04-10,121.75,23.25,18051072
2024-04-10,122.0,23.25,18786304
2024-04-10,122.25,23.25,19449856
2024-04-10,122.5,23.25,20162560
2024-04-10,122.75,23.25,20693504
2024-04-10,123.0,23.25,21143552
2024-04-10,119.0,23.0,20440576
2024-04-10,119.25,23.0,20710400
2024-04-10,119.5,23.0,20821504
2024-04-10,119.75,23.0,20865536
2024-04-10,120.0,23.0,20659200
2024-04-10,120.25,23.0,20737024
2024-04-10,120.5,23.0,20614656
2024-04-10,120.75,23.0,20337152
2024-04-10,121.0,23.0,19627008
2024-04-10,121.25,23.0,19576832
2024-04-10,121.5,23.0,19309056
2024-04-10,121.75,23.0,19758592
2024-04-10,122.0,23.0,20112384
2024-04-10,122.25,23.0,20710912
2024-04-10,122.5,23.0,21027328
2024-04-10,122.75,23.0,21479424
2024-04-10,123.0,23.0,21790720
2024-04-10,119.0,22.75,20796416
2024-04-10,119.25,22.75,21022720
2024-04-10,119.5,22.75,21110272
2024-04-10,119.75,22.75,21044224
2024-04-10,120.0,22.75,20850176
2024-04-10,120.25,22.75,20829696
2024-04-10,120.5,22.75,20759552
2024-04-10,120.75,22.75,20580352
2024-04-10,121.0,22.75,20426752
2024-04-10,121.25,22.75,20485120
2024-04-10,121.5,22.75,20719616
2024-04-10,121.75,22.75,21041152
2024-04-10,122.0,22.75,21298176
2024-04-10,122.25,22.75,21534208
2024-04-10,122.5,22.75,21785088
2024-04-10,122.75,22.75,22056448
2024-04-10,123.0,22.75,22270976
2024-04-10,119.0,22.5,21076992
2024-04-10,119.25,22.5,21229056
2024-04-10,119.5,22.5,21329920
2024-04-10,119.75,22.5,21438976
2024-04-10,120.0,22.5,21383680
2024-04-10,120.25,22.5,21390848
2024-04-10,120.5,22.5,21359104
2024-04-10,120.75,22.5,21242368
2024-04-10,121.0,22.5,21231104
2024-04-10,121.25,22.5,21361152
2024-04-10,121.5,22.5,21570048
2024-04-10,121.75,22.5,21747200
2024-04-10,122.0,22.5,21953536
2024-04-10,122.25,22.5,22166528
2024-04-10,122.5,22.5,22360576
2024-04-10,122.75,22.5,22473216
2024-04-10,123.0,22.5,22593024
2024-04-10,119.0,22.25,21301760
2024-04-10,119.25,22.25,21453312
2024-04-10,119.5,22.25,21648896
2024-04-10,119.75,22.25,21812736
2024-04-10,120.0,22.25,22052864
2024-04-10,120.25,22.25,22215680
2024-04-10,120.5,22.25,22183424
2024-04-10,120.75,22.25,22186496
2024-04-10,121.0,22.25,22182912
2024-04-10,121.25,22.25,22022656
2024-04-10,121.5,22.25,22068736
2024-04-10,121.75,22.25,22110720
2024-04-10,122.0,22.25,22292992
2024-04-10,122.25,22.25,22513664
2024-04-10,122.5,22.25,22672384
2024-04-10,122.75,22.25,22773760
2024-04-10,123.0,22.25,22796288
2024-04-10,119.0,22.0,21640192
2024-04-10,119.25,22.0,21758976
2024-04-10,119.5,22.0,21951488
2024-04-10,119.75,22.0,22220800
2024-04-10,120.0,22.0,22589952
2024-04-10,120.25,22.0,22865408
2024-04-10,120.5,22.0,22926848
2024-04-10,120.75,22.0,22897664
2024-04-10,121.0,22.0,22798848
2024-04-10,121.25,22.0,22598656
2024-04-10,121.5,22.0,22427136
2024-04-10,121.75,22.0,22386176
2024-04-10,122.0,22.0,22568960
2024-04-10,122.25,22.0,22741504
2024-04-10,122.5,22.0,22895104
2024-04-10,122.75,22.0,22938112
2024-04-10,123.0,22.0,22936064
2024-04-10,119.0,21.75,22113792
2024-04-10,119.25,21.75,22234112
2024-04-10,119.5,21.75,22381568
2024-04-10,119.75,21.75,22609408
2024-04-10,120.0,21.75,22845952
2024-04-10,120.25,21.75,23010304
2024-04-10,120.5,21.75,23058944
2024-04-10,120.75,21.75,23031808
2024-04-10,121.0,21.75,22955520
2024-04-10,121.25,21.75,22874624
2024-04-10,121.5,21.75,22766080
2024-04-10,121.75,21.75,22737920
2024-04-10,122.0,21.75,22815744
2024-04-10,122.25,21.75,22929408
2024-04-10,122.5,21.75,22992384
2024-04-10,122.75,21.75,23025152
2024-04-10,123.0,21.75,23040000
2024-04-10,119.0,21.5,22630912
2024-04-10,119.25,21.5,22758400
2024-04-10,119.5,21.5,22877184
2024-04-10,119.75,21.5,22980608
2024-04-10,120.0,21.5,23058432
2024-04-10,120.25,21.5,23092224
2024-04-10,120.5,21.5,23076864
2024-04-10,120.75,21.5,23044096
2024-04-10,121.0,21.5,23026688
2024-04-10,121.25,21.5,23038464
2024-04-10,121.5,21.5,23065088
2024-04-10,121.75,21.5,23082496
2024-04-10,122.0,21.5,23076352
2024-04-10,122.25,21.5,23070720
2024-04-10,122.5,21.5,23083520
2024-04-10,122.75,21.5,23116800
2024-04-10,123.0,21.5,23153152
2024-04-10,119.0,21.25,23191552
2024-04-10,119.25,21.25,23298560
2024-04-10,119.5,21.25,23389696
2024-04-10,119.75,21.25,23427072
2024-04-10,120.0,21.25,23435776
2024-04-10,120.25,21.25,23407104
2024-04-10,120.5,21.25,23345664
2024-04-10,120.75,21.25,23291392
2024-04-10,121.0,21.25,23271424
2024-04-10,121.25,21.25,23303680
2024-04-10,121.5,21.25,23372800
2024-04-10,121.75,21.25,23409664
2024-04-10,122.0,21.25,23384576
2024-04-10,122.25,21.25,23351296
2024-04-10,122.5,21.25,23353856
2024-04-10,122.75,21.25,23387648
2024-04-10,123.0,21.25,23429632
2024-04-10,119.0,21.0,23747072
2024-04-10,119.25,21.0,23837184
2024-04-10,119.5,21.0,23885312
2024-04-10,119.75,21.0,23913472
2024-04-10,120.0,21.0,23909888
2024-04-10,120.25,21.0,23864320
2024-04-10,120.5,21.0,23786496
2024-04-10,120.75,21.0,23690240
2024-04-10,121.0,21.0,23652352
2024-04-10,121.25,21.0,23652864
2024-04-10,121.5,21.0,23697920
2024-04-10,121.75,21.0,23728128
2024-04-10,122.0,21.0,23728640
2024-04-10,122.25,21.0,23712256
2024-04-10,122.5,21.0,23729152
2024-04-10,122.75,21.0,23762944
2024-04-10,123.0,21.0,23804416
2024-05-10,119.0,26.0,14958592
2024-05-10,119.25,26.0,15310848
2024-05-10,119.5,26.0,15772672
2024-05-10,119.75,26.0,16265216
2024-05-10,120.0,26.0,16843776
2024-05-10,120.25,26.0,16838144
2024-05-10,120.5,26.0,16726528
2024-05-10,120.75,26.0,16666624
2024-05-10,121.0,26.0,16738304
2024-05-10,121.25,26.0,16940032
2024-05-10,121.5,26.0,17202176
2024-05-10,121.75,26.0,17521664
2024-05-10,122.0,26.0,17838592
2024-05-10,122.25,26.0,18071040
2024-05-10,122.5,26.0,18182144
2024-05-10,122.75,26.0,18178048
2024-05-10,123.0,26.0,18128896
2024-05-10,119.0,25.75,15048192
2024-05-10,119.25,25.75,15482880
2024-05-10,119.5,25.75,15919104
2024-05-10,119.75,25.75,16291328
