name,lat,lon,date,monthly_avg_daily_output,monthly_total_output
S Solar Power Station,25.03079922,121.0522943,2024-04,2.87,86.10000000000001
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2024-04,1.77,53.1
Dongxing Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-04,2.93,87.9
S Solar Power Station,24.3240137178343,120.7387058252,2024-04,2.99,89.7
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2024-04,2.56,76.8
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2024-04,3.24,97.2
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2024-04,2.96,88.8
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2024-04,2.36,70.8
S Solar Power Station,25.03079922,121.0522943,2024-04,3.25,97.5
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2024-04,3.28,98.39999999999999
S Solar Power Station,25.03079922,121.0522943,2024-04,3.52,105.6
Nantou Dawan Solar Power Station,25.03079922,121.0522943,2024-04,3.17,95.1
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2024-04,2.29,68.7
Chiayi Agricultural Experiment Branch Solar Power Station,25.03079922,121.0522943,2024-04,3.9,117.0
Yizhu Workhouse Solar Power Station,25.03079922,121.0522943,2024-04,4.11,123.30000000000001
Tainan salt field Solar Power Station,25.03079922,121.0522943,2024-04,4.2,126.0
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2024-04,3.74,112.2
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2024-04,3.86,115.8
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2024-04,2.7,81.0
Kaohsiung Baoning Solar Power Station,25.03079922,121.0522943,2024-04,3.37,101.10000000000001
S Solar Power Station,22.8375855805298,120.250083741324,2024-04,2.61,78.3
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2024-04,3.36,100.8
S Solar Power Station,25.03079922,121.0522943,2024-04,4.01,120.3
Fengshan Reservoir Solar Power Station,25.03079922,121.0522943,2024-04,3.56,106.8
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2024-04,3.69,110.7
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2024-04,2.31,69.3
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2024-04,3.51,105.3
Lanyu Power Plant Solar Power Station,25.03079922,121.0522943,2024-04,4.27,128.1
Lanyu Storage Unit Solar Power Station,25.03079922,121.0522943,2024-04,4.44,133.20000000000002
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2024-04,1.83,54.900000000000006
Kinmen Tashan Solar Power Station,25.03079922,121.0522943,2024-04,2.74,82.2
Kinmen Queshan Solar Power Station,25.03079922,121.0522943,2024-04,2.51,75.3
Mazu Zhushan Solar Power Station,25.03079922,121.0522943,2024-04,2.32,69.6
"Danshui Distribution Reservoir(35,000 tons) Solar Power Station",25.03079922,121.0522943,2024-05,3.46,107.26
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2024-05,3.22,99.82000000000001
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2024-05,3.56,110.36
S Solar Power Station,24.9681412107777,121.195915707992,2024-05,2.42,75.02
Pingzhen Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-05,3.26,101.05999999999999
Danan Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-05,3.36,104.16
Guishan No.3 Pumping Station Solar Power Station,25.03079922,121.0522943,2024-05,3.36,104.16
Longtan Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-05,3.27,101.37
S Solar Power Station,25.03079922,121.0522943,2024-05,3.46,107.26
S Solar Power Station,25.03079922,121.0522943,2024-05,3.67,113.77
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2024-05,2.57,79.67
Dongxing Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-05,3.6,111.60000000000001
S Solar Power Station,24.3240137178343,120.7387058252,2024-05,2.87,88.97
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2024-05,3.04,94.24
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2024-05,3.36,104.16
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2024-05,3.17,98.27
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2024-05,2.51,77.80999999999999
S Solar Power Station,25.03079922,121.0522943,2024-05,3.62,112.22
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2024-05,3.57,110.67
S Solar Power Station,25.03079922,121.0522943,2024-05,3.68,114.08
Nantou Dawan Solar Power Station,25.03079922,121.0522943,2024-05,3.19,98.89
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2024-05,2.12,65.72
Chiayi Agricultural Experiment Branch Solar Power Station,25.03079922,121.0522943,2024-05,2.87,88.97
Yizhu Workhouse Solar Power Station,25.03079922,121.0522943,2024-05,3.99,123.69000000000001
Tainan salt field Solar Power Station,25.03079922,121.0522943,2024-05,4.01,124.30999999999999
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2024-05,3.93,121.83
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2024-05,3.43,106.33
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2024-05,2.77,85.87
Kaohsiung Baoning Solar Power Station,25.03079922,121.0522943,2024-05,3.77,116.87
S Solar Power Station,22.8375855805298,120.250083741324,2024-05,2.29,70.99
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2024-05,3.18,98.58
S Solar Power Station,25.03079922,121.0522943,2024-05,3.76,116.55999999999999
Fengshan Reservoir Solar Power Station,25.03079922,121.0522943,2024-05,3.67,113.77
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2024-05,3.83,118.73
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2024-05,2.08,64.48
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2024-05,3.53,109.42999999999999
Lanyu Power Plant Solar Power Station,25.03079922,121.0522943,2024-05,3.69,114.39
Lanyu Storage Unit Solar Power Station,25.03079922,121.0522943,2024-05,3.79,117.49
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2024-05,2.2,68.2
Kinmen Tashan Solar Power Station,25.03079922,121.0522943,2024-05,3.73,115.63
Kinmen Queshan Solar Power Station,25.03079922,121.0522943,2024-05,3.55,110.05
Mazu Zhushan Solar Power Station,25.03079922,121.0522943,2024-05,3.5,108.5
"Danshui Distribution Reservoir(35,000 tons) Solar Power Station",25.03079922,121.0522943,2024-06,3.5,105.0
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2024-06,3.34,100.19999999999999
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2024-06,3.7,111.0
S Solar Power Station,24.9681412107777,121.195915707992,2024-06,2.49,74.7
Pingzhen Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-06,3.09,92.69999999999999
Danan Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-06,3.41,102.30000000000001
Guishan No.3 Pumping Station Solar Power Station,25.03079922,121.0522943,2024-06,3.2,96.0
Longtan Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-06,3.22,96.60000000000001
S Solar Power Station,25.03079922,121.0522943,2024-06,3.5,105.0
S Solar Power Station,25.03079922,121.0522943,2024-06,2.99,89.7
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2024-06,3.28,98.39999999999999
Dongxing Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-06,3.81,114.3
S Solar Power Station,24.3240137178343,120.7387058252,2024-06,2.06,61.800000000000004
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2024-06,3.25,97.5
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2024-06,3.61,108.3
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2024-06,3.59,107.69999999999999
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2024-06,2.86,85.8
S Solar Power Station,25.03079922,121.0522943,2024-06,3.57,107.1
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2024-06,4.24,127.2
S Solar Power Station,25.03079922,121.0522943,2024-06,3.96,118.8
Nantou Dawan Solar Power Station,25.03079922,121.0522943,2024-06,2.84,85.19999999999999
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2024-06,2.47,74.10000000000001
Chiayi Agricultural Experiment Branch Solar Power Station,25.03079922,121.0522943,2024-06,4.19,125.70000000000002
Yizhu Workhouse Solar Power Station,25.03079922,121.0522943,2024-06,4.67,140.1
Tainan salt field Solar Power Station,25.03079922,121.0522943,2024-06,4.43,132.89999999999998
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2024-06,4.4,132.0
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2024-06,3.91,117.30000000000001
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2024-06,2.96,88.8
Kaohsiung Baoning Solar Power Station,25.03079922,121.0522943,2024-06,4.31,129.29999999999998
S Solar Power Station,22.8375855805298,120.250083741324,2024-06,2.55,76.5
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2024-06,3.37,101.10000000000001
S Solar Power Station,25.03079922,121.0522943,2024-06,4.13,123.89999999999999
Fengshan Reservoir Solar Power Station,25.03079922,121.0522943,2024-06,3.81,114.3
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2024-06,3.99,119.7
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2024-06,2.99,89.7
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2024-06,4.3,129.0
Lanyu Power Plant Solar Power Station,25.03079922,121.0522943,2024-06,4.41,132.3
Lanyu Storage Unit Solar Power Station,25.03079922,121.0522943,2024-06,4.48,134.4
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2024-06,2.01,60.3
Kinmen Tashan Solar Power Station,25.03079922,121.0522943,2024-06,3.96,118.8
Kinmen Queshan Solar Power Station,25.03079922,121.0522943,2024-06,3.65,109.5
Mazu Zhushan Solar Power Station,25.03079922,121.0522943,2024-06,3.1,93.0
Kaohsiung Training Institute Solar Power Station,25.03079922,121.0522943,2024-06,4.17,125.1
"Danshui Distribution Reservoir(35,000 tons) Solar Power Station",25.03079922,121.0522943,2024-07,4.44,137.64000000000001
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2024-07,4.25,131.75
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2024-07,4.84,150.04
S Solar Power Station,24.9681412107777,121.195915707992,2024-07,2.9,89.89999999999999
Pingzhen Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-07,3.84,119.03999999999999
Danan Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-07,3.98,123.38
Guishan No.3 Pumping Station Solar Power Station,25.03079922,121.0522943,2024-07,3.96,122.76
Longtan Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-07,3.53,109.42999999999999
S Solar Power Station,25.03079922,121.0522943,2024-07,3.7,114.7
S Solar Power Station,25.03079922,121.0522943,2024-07,4.36,135.16
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2024-07,2.49,77.19000000000001
Dongxing Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-07,4.33,134.23
S Solar Power Station,24.3240137178343,120.7387058252,2024-07,2.85,88.35000000000001
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2024-07,3.57,110.67
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2024-07,3.85,119.35000000000001
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2024-07,3.97,123.07000000000001
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2024-07,3.54,109.74
S Solar Power Station,25.03079922,121.0522943,2024-07,4.02,124.61999999999999
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2024-07,4.93,152.82999999999998
S Solar Power Station,25.03079922,121.0522943,2024-07,4.28,132.68
Nantou Dawan Solar Power Station,25.03079922,121.0522943,2024-07,3.02,93.62
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2024-07,2.53,78.42999999999999
Chiayi Agricultural Experiment Branch Solar Power Station,25.03079922,121.0522943,2024-07,4.34,134.54
Yizhu Workhouse Solar Power Station,25.03079922,121.0522943,2024-07,4.61,142.91
Tainan salt field Solar Power Station,25.03079922,121.0522943,2024-07,4.81,149.10999999999999
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2024-07,4.64,143.84
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2024-07,4.01,124.30999999999999
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2024-07,3.08,95.48
Kaohsiung Baoning Solar Power Station,25.03079922,121.0522943,2024-07,4.19,129.89000000000001
S Solar Power Station,22.8375855805298,120.250083741324,2024-07,2.53,78.42999999999999
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2024-07,3.43,106.33
S Solar Power Station,25.03079922,121.0522943,2024-07,4.17,129.27
Fengshan Reservoir Solar Power Station,25.03079922,121.0522943,2024-07,4.09,126.78999999999999
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2024-07,3.8,117.8
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2024-07,3.62,112.22
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2024-07,4.25,131.75
Lanyu Power Plant Solar Power Station,25.03079922,121.0522943,2024-07,3.81,118.11
Lanyu Storage Unit Solar Power Station,25.03079922,121.0522943,2024-07,4.22,130.82
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2024-07,2.69,83.39
Kinmen Tashan Solar Power Station,25.03079922,121.0522943,2024-07,5.28,163.68
Kinmen Queshan Solar Power Station,25.03079922,121.0522943,2024-07,5.2,161.20000000000002
Mazu Zhushan Solar Power Station,25.03079922,121.0522943,2024-07,4.75,147.25
Kaohsiung Training Institute Solar Power Station,25.03079922,121.0522943,2024-07,4.22,130.82
"Danshui Distribution Reservoir(35,000 tons) Solar Power Station",25.03079922,121.0522943,2024-08,4.48,138.88000000000002
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2024-08,4.25,131.75
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2024-08,4.72,146.32
S Solar Power Station,24.9681412107777,121.195915707992,2024-08,3.1,96.10000000000001
Pingzhen Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-08,4.16,128.96
Danan Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-08,3.88,120.28
Guishan No.3 Pumping Station Solar Power Station,25.03079922,121.0522943,2024-08,3.98,123.38
Longtan Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-08,3.79,117.49
S Solar Power Station,25.03079922,121.0522943,2024-08,3.98,123.38
S Solar Power Station,25.03079922,121.0522943,2024-08,4.56,141.35999999999999
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2024-08,2.64,81.84
Dongxing Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-08,4.48,138.88000000000002
S Solar Power Station,24.3240137178343,120.7387058252,2024-08,3.73,115.63
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2024-08,3.64,112.84
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2024-08,3.67,113.77
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2024-08,4.11,127.41000000000001
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2024-08,3.65,113.14999999999999
S Solar Power Station,25.03079922,121.0522943,2024-08,4.02,124.61999999999999
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2024-08,4.83,149.73
S Solar Power Station,25.03079922,121.0522943,2024-08,4.2,130.20000000000002
Nantou Dawan Solar Power Station,25.03079922,121.0522943,2024-08,3.76,116.55999999999999
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2024-08,2.29,70.99
Chiayi Agricultural Experiment Branch Solar Power Station,25.03079922,121.0522943,2024-08,4.17,129.27
Yizhu Workhouse Solar Power Station,25.03079922,121.0522943,2024-08,4.46,138.26
Tainan salt field Solar Power Station,25.03079922,121.0522943,2024-08,4.55,141.04999999999998
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2024-08,4.41,136.71
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2024-08,3.85,119.35000000000001
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2024-08,2.99,92.69000000000001
Kaohsiung Baoning Solar Power Station,25.03079922,121.0522943,2024-08,4.13,128.03
S Solar Power Station,22.8375855805298,120.250083741324,2024-08,2.45,75.95
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2024-08,3.31,102.61
S Solar Power Station,25.03079922,121.0522943,2024-08,3.89,120.59
Fengshan Reservoir Solar Power Station,25.03079922,121.0522943,2024-08,3.36,104.16
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2024-08,3.71,115.01
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2024-08,3.46,107.26
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2024-08,4.4,136.4
Lanyu Power Plant Solar Power Station,25.03079922,121.0522943,2024-08,4.31,133.60999999999999
Lanyu Storage Unit Solar Power Station,25.03079922,121.0522943,2024-08,4.4,136.4
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2024-08,2.71,84.01
Kinmen Tashan Solar Power Station,25.03079922,121.0522943,2024-08,4.65,144.15
Kinmen Queshan Solar Power Station,25.03079922,121.0522943,2024-08,4.48,138.88000000000002
Mazu Zhushan Solar Power Station,25.03079922,121.0522943,2024-08,3.73,115.63
Kaohsiung Training Institute Solar Power Station,25.03079922,121.0522943,2024-08,3.96,122.76
"Danshui Distribution Reservoir(35,000 tons) Solar Power Station",25.03079922,121.0522943,2024-09,3.98,119.4
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2024-09,3.61,108.3
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2024-09,3.99,119.7
S Solar Power Station,24.9681412107777,121.195915707992,2024-09,2.78,83.39999999999999
Pingzhen Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-09,3.67,110.1
Danan Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-09,3.81,114.3
Guishan No.3 Pumping Station Solar Power Station,25.03079922,121.0522943,2024-09,3.75,112.5
Longtan Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-09,3.61,108.3
S Solar Power Station,25.03079922,121.0522943,2024-09,3.76,112.8
S Solar Power Station,25.03079922,121.0522943,2024-09,3.92,117.6
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2024-09,2.84,85.19999999999999
Dongxing Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-09,3.64,109.2
S Solar Power Station,24.3240137178343,120.7387058252,2024-09,3.35,100.5
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2024-09,3.1,93.0
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2024-09,3.39,101.7
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2024-09,3.59,107.69999999999999
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2024-09,3.21,96.3
S Solar Power Station,25.03079922,121.0522943,2024-09,3.67,110.1
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2024-09,4.33,129.9
S Solar Power Station,25.03079922,121.0522943,2024-09,3.83,114.9
Nantou Dawan Solar Power Station,25.03079922,121.0522943,2024-09,3.49,104.7
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2024-09,2.22,66.60000000000001
Chiayi Agricultural Experiment Branch Solar Power Station,25.03079922,121.0522943,2024-09,3.73,111.9
Yizhu Workhouse Solar Power Station,25.03079922,121.0522943,2024-09,4.07,122.10000000000001
Tainan salt field Solar Power Station,25.03079922,121.0522943,2024-09,4.39,131.7
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2024-09,4.26,127.8
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2024-09,3.82,114.6
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2024-09,2.65,79.5
Kaohsiung Baoning Solar Power Station,25.03079922,121.0522943,2024-09,3.89,116.7
S Solar Power Station,22.8375855805298,120.250083741324,2024-09,2.43,72.9
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2024-09,3.22,96.60000000000001
S Solar Power Station,25.03079922,121.0522943,2024-09,3.64,109.2
Fengshan Reservoir Solar Power Station,25.03079922,121.0522943,2024-09,3.49,104.7
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2024-09,3.07,92.1
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2024-09,3.2,96.0
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2024-09,4.2,126.0
Lanyu Power Plant Solar Power Station,25.03079922,121.0522943,2024-09,2.98,89.4
Lanyu Storage Unit Solar Power Station,25.03079922,121.0522943,2024-09,3.24,97.2
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2024-09,2.77,83.1
Kinmen Tashan Solar Power Station,25.03079922,121.0522943,2024-09,4.32,129.60000000000002
Kinmen Queshan Solar Power Station,25.03079922,121.0522943,2024-09,4.11,123.30000000000001
Mazu Zhushan Solar Power Station,25.03079922,121.0522943,2024-09,3.53,105.89999999999999
Kaohsiung Training Institute Solar Power Station,25.03079922,121.0522943,2024-09,3.77,113.1
"Danshui Distribution Reservoir(35,000 tons) Solar Power Station",25.03079922,121.0522943,2024-10,2.65,82.14999999999999
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2024-10,2.5,77.5
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2024-10,2.65,82.14999999999999
S Solar Power Station,24.9681412107777,121.195915707992,2024-10,1.9,58.9
Pingzhen Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-10,2.82,87.42
Danan Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-10,2.8,86.8
Guishan No.3 Pumping Station Solar Power Station,25.03079922,121.0522943,2024-10,2.75,85.25
Longtan Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-10,2.91,90.21000000000001
S Solar Power Station,25.03079922,121.0522943,2024-10,3.25,100.75
S Solar Power Station,25.03079922,121.0522943,2024-10,2.79,86.49
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2024-10,2.83,87.73
Dongxing Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-10,2.8,86.8
S Solar Power Station,24.3240137178343,120.7387058252,2024-10,3.42,106.02
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2024-10,2.89,89.59
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2024-10,3.07,95.17
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2024-10,2.99,92.69000000000001
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2024-10,2.9,89.89999999999999
S Solar Power Station,25.03079922,121.0522943,2024-10,3.37,104.47
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2024-10,2.84,88.03999999999999
S Solar Power Station,25.03079922,121.0522943,2024-10,3.42,106.02
Nantou Dawan Solar Power Station,25.03079922,121.0522943,2024-10,2.83,87.73
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2024-10,1.81,56.11
Chiayi Agricultural Experiment Branch Solar Power Station,25.03079922,121.0522943,2024-10,3.07,95.17
Yizhu Workhouse Solar Power Station,25.03079922,121.0522943,2024-10,3.3,102.3
Tainan salt field Solar Power Station,25.03079922,121.0522943,2024-10,3.84,119.03999999999999
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2024-10,3.77,116.87
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2024-10,3.41,105.71000000000001
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2024-10,2.45,75.95
Kaohsiung Baoning Solar Power Station,25.03079922,121.0522943,2024-10,3.19,98.89
S Solar Power Station,22.8375855805298,120.250083741324,2024-10,2.12,65.72
Yanchao Warehouse Solar Power Station,25.03079922,121.0522943,2024-10,2.97,92.07000000000001
S Solar Power Station,25.03079922,121.0522943,2024-10,3.08,95.48
Fengshan Reservoir Solar Power Station,25.03079922,121.0522943,2024-10,1.74,53.94
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2024-10,2.66,82.46000000000001
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2024-10,2.07,64.17
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2024-10,2.67,82.77
Lanyu Power Plant Solar Power Station,25.03079922,121.0522943,2024-10,2.21,68.51
Lanyu Storage Unit Solar Power Station,25.03079922,121.0522943,2024-10,2.14,66.34
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2024-10,2.43,75.33
Kinmen Tashan Solar Power Station,25.03079922,121.0522943,2024-10,3.41,105.71000000000001
Kinmen Queshan Solar Power Station,25.03079922,121.0522943,2024-10,3.35,103.85000000000001
Mazu Zhushan Solar Power Station,25.03079922,121.0522943,2024-10,2.15,66.64999999999999
Kaohsiung Training Institute Solar Power Station,25.03079922,121.0522943,2024-10,2.73,84.63
"Danshui Distribution Reservoir(35,000 tons) Solar Power Station",25.03079922,121.0522943,2024-11,2.03,60.89999999999999
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2024-11,2.01,60.3
Northern Storage and Transportation Center Solar Power Station,25.03079922,121.0522943,2024-11,2.21,66.3
S Solar Power Station,24.9681412107777,121.195915707992,2024-11,1.75,52.5
Pingzhen Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-11,2.62,78.60000000000001
Danan Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-11,2.28,68.39999999999999
Guishan No.3 Pumping Station Solar Power Station,25.03079922,121.0522943,2024-11,2.03,60.89999999999999
Longtan Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-11,2.8,84.0
S Solar Power Station,25.03079922,121.0522943,2024-11,3.12,93.60000000000001
S Solar Power Station,25.03079922,121.0522943,2024-11,2.63,78.89999999999999
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2024-11,2.42,72.6
Dongxing Water Treatment Plant Solar Power Station,25.03079922,121.0522943,2024-11,1.94,58.199999999999996
S Solar Power Station,24.3240137178343,120.7387058252,2024-11,2.93,87.9
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2024-11,2.32,69.6
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2024-11,2.72,81.60000000000001
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2024-11,2.6,78.0
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2024-11,2.66,79.80000000000001
S Solar Power Station,25.03079922,121.0522943,2024-11,3.01,90.3
Changhua Changbin Solar Power Station,25.03079922,121.0522943,2024-11,3.02,90.6
S Solar Power Station,25.03079922,121.0522943,2024-11,3.04,91.2
Nantou Dawan Solar Power Station,25.03079922,121.0522943,2024-11,2.38,71.39999999999999
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2024-11,1.56,46.800000000000004
Chiayi Agricultural Experiment Branch Solar Power Station,25.03079922,121.0522943,2024-11,2.72,81.60000000000001
Yizhu Workhouse Solar Power Station,25.03079922,121.0522943,2024-11,2.98,89.4
Tainan salt field Solar Power Station,25.03079922,121.0522943,2024-11,3.61,108.3
Tainan Qigu Solar Power Station,25.03079922,121.0522943,2024-11,3.56,106.8
